emitted_at_utc,line_number,line_id,vehicle_id,longitude,latitude,speed_kmh,direction,source,live_observed_at_utc,live_age_s
2026-09-08T12:21:25Z,126,5200126000,70자2601,129.0131712,35.2446400,,4,live,2026-09-08T12:21:25Z,0.4
2026-09-08T12:21:35Z,1001,5201001000,71자2617,129.0376320,35.1119744,,2,live,2026-09-08T12:21:35Z,0.4
2026-09-08T12:21:46Z,126,5200126000,70자2601,129.0130816,35.2464192,,5,live,2026-09-08T12:21:45Z,0.2
2026-09-08T12:21:46Z,33,5200033000,70자5204,129.0509440,35.1806464,,2,live,2026-09-08T12:21:45Z,0.8
2026-09-08T12:21:51Z,103,5200103000,70자1406,129.0255232,35.0975776,,2,live,2026-09-08T12:21:50Z,0.7
2026-09-08T12:22:00Z,33,5200033000,70자5204,129.0495616,35.1813824,,2,live,2026-09-08T12:22:00Z,0.0
2026-09-08T12:22:11Z,131,5200131000,70자5416,129.0731008,35.2115136,,2,live,2026-09-08T12:22:10Z,0.9
2026-09-08T12:22:20Z,103,5200103000,70자1406,129.0278016,35.0976224,,2,live,2026-09-08T12:22:20Z,0.2
2026-09-08T12:22:20Z,1001,5201001000,71자2617,129.0393728,35.1143712,,2,live,2026-09-08T12:22:20Z,0.3
2026-09-08T12:22:26Z,33,5200033000,70자5204,129.0494848,35.1817664,,2,live,2026-09-08T12:22:25Z,0.4
2026-09-08T12:22:31Z,103,5200103000,70자1406,129.0286208,35.0978432,,2,live,2026-09-08T12:22:30Z,0.3
2026-09-08T12:22:46Z,1001,5201001000,71자2617,129.0397056,35.1151840,,2,live,2026-09-08T12:22:45Z,0.5
2026-09-08T12:22:46Z,131,5200131000,70자5416,129.0730240,35.2122464,,2,live,2026-09-08T12:22:45Z,0.5
2026-09-08T12:22:46Z,33,5200033000,70자5204,129.0507648,35.1827456,,2,live,2026-09-08T12:22:45Z,0.6
2026-09-08T12:23:06Z,126,5200126000,70자2601,129.0129792,35.2469536,,6,live,2026-09-08T12:23:06Z,0.8
2026-09-08T12:23:06Z,33,5200033000,70자5204,129.0513280,35.1831776,,4,live,2026-09-08T12:23:06Z,0.8
2026-09-08T12:23:11Z,33,5200033000,70자5204,129.0516480,35.1834560,,5,live,2026-09-08T12:23:11Z,0.9
2026-09-08T12:23:36Z,126,5200126000,70자2601,129.0127616,35.2497632,,7,live,2026-09-08T12:23:36Z,0.4
2026-09-08T12:23:41Z,126,5200126000,70자2601,129.0124928,35.2501216,,8,live,2026-09-08T12:23:41Z,0.4
2026-09-08T12:23:57Z,131,5200131000,70자5416,129.0764672,35.2138240,,2,live,2026-09-08T12:23:56Z,0.6
2026-09-08T12:24:02Z,103,5200103000,70자1406,129.0316032,35.0981024,,2,live,2026-09-08T12:24:01Z,0.9
2026-09-08T12:24:02Z,131,5200131000,70자5416,129.0769152,35.2143392,,2,live,2026-09-08T12:24:01Z,0.7
2026-09-08T12:24:12Z,1001,5201001000,71자2617,129.0404480,35.1164064,,2,live,2026-09-08T12:24:11Z,0.8
2026-09-08T12:24:12Z,131,5200131000,70자5416,129.0771968,35.2147776,,2,live,2026-09-08T12:24:11Z,0.8
2026-09-08T12:24:16Z,1001,5201001000,71자2617,129.0405632,35.1166016,,2,live,2026-09-08T12:24:16Z,0.1
2026-09-08T12:24:21Z,111-1,5200111100,70자1007,129.0559744,35.1873536,,9,live,2026-09-08T12:24:21Z,0.1
2026-09-08T12:24:31Z,1001,5201001000,71자2617,129.0416512,35.1185504,,2,live,2026-09-08T12:24:31Z,0.3
2026-09-08T12:24:41Z,1001,5201001000,71자2617,129.0420096,35.1192480,,2,live,2026-09-08T12:24:41Z,0.1
2026-09-08T12:24:52Z,131,5200131000,70자5416,129.0782208,35.2164224,,2,live,2026-09-08T12:24:51Z,0.6
2026-09-08T12:25:12Z,103,5200103000,70자1406,129.0347392,35.0979360,,2,live,2026-09-08T12:25:11Z,0.8
2026-09-08T12:25:21Z,131,5200131000,70자5416,129.0789632,35.2165312,,2,live,2026-09-08T12:25:21Z,0.2
2026-09-08T12:25:26Z,103,5200103000,70자1406,129.0352128,35.0980832,,2,live,2026-09-08T12:25:26Z,0.2
2026-09-08T12:25:42Z,131,5200131000,70자5416,129.0798080,35.2162560,,2,live,2026-09-08T12:25:41Z,0.4
2026-09-08T12:25:47Z,126,5200126000,70자2601,129.0128640,35.2581344,,9,live,2026-09-08T12:25:46Z,0.6
2026-09-08T12:25:47Z,103,5200103000,70자1406,129.0363648,35.0990112,,2,live,2026-09-08T12:25:46Z,0.7
2026-09-08T12:25:52Z,103,5200103000,70자1406,129.0366464,35.0998688,,2,live,2026-09-08T12:25:51Z,0.7
2026-09-08T12:25:57Z,103,5200103000,70자1406,129.0366208,35.1001472,,2,live,2026-09-08T12:25:56Z,0.7
2026-09-08T12:26:17Z,1001,5201001000,71자2617,129.0422400,35.1196448,,2,live,2026-09-08T12:26:16Z,0.1
2026-09-08T12:26:32Z,126,5200126000,70자2601,129.0145408,35.2619776,,9,live,2026-09-08T12:26:32Z,0.1
2026-09-08T12:26:42Z,1001,5201001000,71자2617,129.0435584,35.1221504,,2,live,2026-09-08T12:26:42Z,0.4
2026-09-08T12:27:23Z,126,5200126000,70자2601,129.0152192,35.2634976,,9,live,2026-09-08T12:27:22Z,0.9
2026-09-08T12:27:32Z,1001,5201001000,71자2617,129.0443776,35.1235328,,2,live,2026-09-08T12:27:32Z,0.3
2026-09-08T12:27:47Z,103,5200103000,70자1406,129.0365184,35.1025248,,2,live,2026-09-08T12:27:47Z,0.5
2026-09-08T12:27:53Z,1001,5201001000,71자2617,129.0452608,35.1250752,,2,live,2026-09-08T12:27:52Z,0.7
2026-09-08T12:28:18Z,103,5200103000,70자1406,129.0364672,35.1042336,,2,live,2026-09-08T12:28:17Z,0.9
2026-09-08T12:28:27Z,103,5200103000,70자1406,129.0363904,35.1047264,,2,live,2026-09-08T12:28:27Z,0.1
2026-09-08T12:28:42Z,1001,5201001000,71자2617,129.0471552,35.1269600,,2,live,2026-09-08T12:28:42Z,0.2
2026-09-08T12:28:53Z,1001,5201001000,71자2617,129.0484352,35.1282912,,2,live,2026-09-08T12:28:52Z,0.4
2026-09-08T12:29:03Z,103,5200103000,70자1406,129.0361984,35.1062592,,2,live,2026-09-08T12:29:03Z,0.3
2026-09-08T12:29:08Z,131,5200131000,70자5416,129.0838272,35.2199264,,2,live,2026-09-08T12:29:08Z,0.5
2026-09-08T12:29:23Z,131,5200131000,70자5416,129.0849920,35.2212032,,2,live,2026-09-08T12:29:23Z,0.7
2026-09-08T12:29:58Z,1001,5201001000,71자2617,129.0490240,35.1288608,,2,live,2026-09-08T12:29:58Z,0.3
2026-09-08T12:30:03Z,3006,5203006000,71자2826,128.8396416,35.0862528,,3,live,2026-09-08T12:30:03Z,0.5
2026-09-08T12:30:13Z,131,5200131000,70자5416,129.0850432,35.2216672,,2,live,2026-09-08T12:30:13Z,0.1
2026-09-08T12:30:18Z,103,5200103000,70자1406,129.0361984,35.1067040,,2,live,2026-09-08T12:30:18Z,0.4
2026-09-08T12:30:18Z,1001,5201001000,71자2617,129.0505984,35.1304768,,2,live,2026-09-08T12:30:18Z,0.5
2026-09-08T12:30:44Z,103,5200103000,70자1406,129.0370304,35.1086912,,2,live,2026-09-08T12:30:43Z,0.8
2026-09-08T12:30:49Z,1001,5201001000,71자2617,129.0526720,35.1325024,,2,live,2026-09-08T12:30:48Z,0.8
2026-09-08T12:30:59Z,3006,5203006000,71자2826,128.8423296,35.0888544,,3,live,2026-09-08T12:30:58Z,1.0
2026-09-08T12:31:19Z,3006,5203006000,71자2826,128.8456320,35.0888544,,3,live,2026-09-08T12:31:18Z,0.3
2026-09-08T12:31:29Z,103,5200103000,70자1406,129.0380416,35.1115680,,2,live,2026-09-08T12:31:28Z,0.5
2026-09-08T12:31:34Z,3006,5203006000,71자2826,128.8488320,35.0888672,,2,live,2026-09-08T12:31:34Z,0.5
2026-09-08T12:31:39Z,1001,5201001000,71자2617,129.0590464,35.1341504,,2,live,2026-09-08T12:31:39Z,0.5
2026-09-08T12:31:45Z,131,5200131000,70자5416,129.0856064,35.2241408,,2,live,2026-09-08T12:31:44Z,0.9
2026-09-08T12:32:04Z,3006,5203006000,71자2826,128.8520448,35.0888800,,2,live,2026-09-08T12:32:04Z,0.1
2026-09-08T12:32:05Z,103,5200103000,70자1406,129.0392576,35.1143936,,2,live,2026-09-08T12:32:04Z,1.0
2026-09-08T12:32:19Z,131,5200131000,70자5416,129.0857600,35.2255712,,2,live,2026-09-08T12:32:19Z,0.1
2026-09-08T12:32:45Z,103,5200103000,70자1406,129.0396416,35.1152000,,2,live,2026-09-08T12:32:44Z,0.7
2026-09-08T12:32:59Z,3006,5203006000,71자2826,128.8536832,35.0888896,,2,live,2026-09-08T12:32:59Z,0.1
2026-09-08T12:33:04Z,33,5200033000,70자5204,129.0526848,35.1843104,,6,live,2026-09-08T12:33:04Z,0.1
2026-09-08T12:33:05Z,131,5200131000,70자5416,129.0860032,35.2279296,,2,live,2026-09-08T12:33:04Z,0.8
2026-09-08T12:33:09Z,3006,5203006000,71자2826,128.8550400,35.0888896,,2,live,2026-09-08T12:33:09Z,0.2
2026-09-08T12:33:24Z,3006,5203006000,71자2826,128.8566784,35.0888864,,2,live,2026-09-08T12:33:24Z,0.5
2026-09-08T12:33:35Z,3006,5203006000,71자2826,128.8587008,35.0888896,,2,live,2026-09-08T12:33:34Z,0.6
2026-09-08T12:33:45Z,1001,5201001000,71자2617,129.0676096,35.1367424,,2,live,2026-09-08T12:33:44Z,0.5
2026-09-08T12:33:46Z,131,5200131000,70자5416,129.0863744,35.2300864,,2,live,2026-09-08T12:33:45Z,0.8
2026-09-08T12:33:55Z,3006,5203006000,71자2826,128.8615552,35.0888928,,2,live,2026-09-08T12:33:54Z,1.0
2026-09-08T12:34:00Z,103,5200103000,70자1406,129.0403712,35.1164512,,2,live,2026-09-08T12:33:59Z,0.9
2026-09-08T12:34:15Z,1001,5201001000,71자2617,129.0714880,35.1366304,,2,live,2026-09-08T12:34:14Z,0.3
2026-09-08T12:34:20Z,3006,5203006000,71자2826,128.8653056,35.0888832,,2,live,2026-09-08T12:34:19Z,0.6
2026-09-08T12:34:20Z,1001,5201001000,71자2617,129.0719872,35.1365344,,2,live,2026-09-08T12:34:19Z,0.5
2026-09-08T12:34:40Z,3006,5203006000,71자2826,128.8689280,35.0888736,,2,live,2026-09-08T12:34:39Z,0.8
2026-09-08T12:34:45Z,3006,5203006000,71자2826,128.8700416,35.0888736,,2,live,2026-09-08T12:34:44Z,0.9
2026-09-08T12:34:55Z,131,5200131000,70자5416,129.0864384,35.2307584,,2,live,2026-09-08T12:34:55Z,0.7
2026-09-08T12:34:59Z,3006,5203006000,71자2826,128.8726400,35.0888800,,2,live,2026-09-08T12:34:59Z,0.1
2026-09-08T12:35:11Z,131,5200131000,70자5416,129.0867200,35.2319872,,2,live,2026-09-08T12:35:10Z,1.0
2026-09-08T12:35:15Z,1001,5201001000,71자2617,129.0762240,35.1344992,,2,live,2026-09-08T12:35:15Z,0.0
2026-09-08T12:35:25Z,3006,5203006000,71자2826,128.8762240,35.0888704,,2,live,2026-09-08T12:35:24Z,0.5
2026-09-08T12:35:35Z,3006,5203006000,71자2826,128.8769536,35.0888320,,2,live,2026-09-08T12:35:35Z,0.5
2026-09-08T12:35:40Z,103,5200103000,70자1406,129.0401280,35.1170080,,2,live,2026-09-08T12:35:40Z,0.4
2026-09-08T12:36:31Z,103,5200103000,70자1406,129.0381184,35.1178176,,2,live,2026-09-08T12:36:30Z,1.0
2026-09-08T12:36:35Z,131,5200131000,70자5416,129.0874752,35.2348544,,2,live,2026-09-08T12:36:35Z,0.1
2026-09-08T12:36:40Z,3006,5203006000,71자2826,128.8808576,35.0889024,,2,live,2026-09-08T12:36:40Z,0.4
2026-09-08T12:36:40Z,131,5200131000,70자5416,129.0875520,35.2353088,,2,live,2026-09-08T12:36:40Z,0.1
2026-09-08T12:36:45Z,3006,5203006000,71자2826,128.8814208,35.0888800,,2,live,2026-09-08T12:36:45Z,0.5
2026-09-08T12:36:56Z,103,5200103000,70자1406,129.0385920,35.1191392,,2,live,2026-09-08T12:36:55Z,0.5
2026-09-08T12:37:01Z,3006,5203006000,71자2826,128.8835456,35.0888832,,2,live,2026-09-08T12:37:00Z,0.6
2026-09-08T12:37:11Z,103,5200103000,70자1406,129.0389248,35.1197632,,2,live,2026-09-08T12:37:10Z,0.7
2026-09-08T12:37:11Z,3006,5203006000,71자2826,128.8855552,35.0889024,,2,live,2026-09-08T12:37:10Z,0.8
2026-09-08T12:37:16Z,3006,5203006000,71자2826,128.8860672,35.0889088,,2,live,2026-09-08T12:37:15Z,0.8
2026-09-08T12:37:30Z,3006,5203006000,71자2826,128.8892416,35.0889216,,2,live,2026-09-08T12:37:30Z,0.0
2026-09-08T12:37:31Z,1001,5201001000,71자2617,129.0876160,35.1348608,,2,live,2026-09-08T12:37:30Z,0.9
2026-09-08T12:37:37Z,103,5200103000,70자1406,129.0395648,35.1211616,,2,live,2026-09-08T12:37:36Z,0.8
2026-09-08T12:37:37Z,1001,5201001000,71자2617,129.0881920,35.1348608,,2,live,2026-09-08T12:37:36Z,0.8
2026-09-08T12:37:47Z,1001,5201001000,71자2617,129.0887552,35.1348864,,2,live,2026-09-08T12:37:46Z,0.5
2026-09-08T12:37:51Z,103,5200103000,70자1406,129.0401024,35.1221824,,2,live,2026-09-08T12:37:51Z,0.2
2026-09-08T12:37:51Z,131,5200131000,70자5416,129.0878336,35.2375616,,2,live,2026-09-08T12:37:51Z,0.1
2026-09-08T12:37:56Z,1001,5201001000,71자2617,129.0900736,35.1349568,,2,live,2026-09-08T12:37:56Z,0.3
2026-09-08T12:38:01Z,3006,5203006000,71자2826,128.8935040,35.0889088,,2,live,2026-09-08T12:38:01Z,0.5
2026-09-08T12:38:01Z,131,5200131000,70자5416,129.0878464,35.2379904,,2,live,2026-09-08T12:38:01Z,0.2
2026-09-08T12:38:16Z,3006,5203006000,71자2826,128.8965888,35.0889088,,2,live,2026-09-08T12:38:16Z,0.6
2026-09-08T12:38:16Z,1001,5201001000,71자2617,129.0914432,35.1350176,,2,live,2026-09-08T12:38:16Z,0.5
2026-09-08T12:38:32Z,3006,5203006000,71자2826,128.8989824,35.0889024,,2,live,2026-09-08T12:38:31Z,0.9
2026-09-08T12:38:37Z,103,5200103000,70자1406,129.0413568,35.1221728,,2,live,2026-09-08T12:38:36Z,0.9
2026-09-08T12:38:51Z,3006,5203006000,71자2826,128.9019904,35.0888704,,2,live,2026-09-08T12:38:51Z,0.4
2026-09-08T12:39:17Z,1001,5201001000,71자2617,129.0933504,35.1352352,,2,live,2026-09-08T12:39:16Z,0.6
2026-09-08T12:39:22Z,103,5200103000,70자1406,129.0418048,35.1205952,,2,live,2026-09-08T12:39:21Z,0.7
2026-09-08T12:39:42Z,3006,5203006000,71자2826,128.9030784,35.0888832,,2,live,2026-09-08T12:39:41Z,1.0
2026-09-08T12:40:01Z,126,5200126000,70자2601,129.0170880,35.2667616,,0,live,2026-09-08T12:40:01Z,0.2
2026-09-08T12:40:22Z,103,5200103000,70자1406,129.0436864,35.1221184,,2,live,2026-09-08T12:40:21Z,0.5
2026-09-08T12:40:22Z,1001,5201001000,71자2617,129.0969088,35.1358592,,2,live,2026-09-08T12:40:21Z,0.3
2026-09-08T12:41:01Z,103,5200103000,70자1406,129.0442496,35.1236128,,2,live,2026-09-08T12:41:01Z,0.1
2026-09-08T12:41:01Z,3006,5203006000,71자2826,128.9062784,35.0889632,,2,live,2026-09-08T12:41:01Z,0.1
2026-09-08T12:41:12Z,103,5200103000,70자1406,129.0451968,35.1251328,,2,live,2026-09-08T12:41:11Z,0.2
2026-09-08T12:41:17Z,1001,5201001000,71자2617,129.0995456,35.1371264,,2,live,2026-09-08T12:41:17Z,0.3
2026-09-08T12:41:17Z,131,5200131000,70자5416,129.0879232,35.2394784,,2,live,2026-09-08T12:41:17Z,0.2
2026-09-08T12:41:27Z,131,5200131000,70자5416,129.0869504,35.2399712,,2,live,2026-09-08T12:41:27Z,0.2
2026-09-08T12:41:32Z,1001,5201001000,71자2617,129.1010176,35.1378336,,2,live,2026-09-08T12:41:32Z,0.4
2026-09-08T12:41:42Z,103,5200103000,70자1406,129.0471552,35.1270400,,2,live,2026-09-08T12:41:42Z,0.5
2026-09-08T12:41:42Z,1001,5201001000,71자2617,129.1019904,35.1382336,,2,live,2026-09-08T12:41:42Z,0.6
2026-09-08T12:41:52Z,103,5200103000,70자1406,129.0483840,35.1283232,,2,live,2026-09-08T12:41:52Z,0.6
2026-09-08T12:41:52Z,131,5200131000,70자5416,129.0864384,35.2402752,,2,live,2026-09-08T12:41:52Z,0.4
2026-09-08T12:42:37Z,131,5200131000,70자5416,129.0864512,35.2422592,,2,live,2026-09-08T12:42:37Z,0.0
2026-09-08T12:42:43Z,103,5200103000,70자1406,129.0489344,35.1288832,,2,live,2026-09-08T12:42:42Z,0.5
2026-09-08T12:42:43Z,1001,5201001000,71자2617,129.1049472,35.1395840,,2,live,2026-09-08T12:42:42Z,0.5
2026-09-08T12:42:48Z,1001,5201001000,71자2617,129.1052416,35.1397120,,2,live,2026-09-08T12:42:47Z,0.6
2026-09-08T12:43:07Z,103,5200103000,70자1406,129.0505344,35.1304992,,2,live,2026-09-08T12:43:07Z,0.0
2026-09-08T12:43:18Z,131,5200131000,70자5416,129.0872064,35.2434592,,2,live,2026-09-08T12:43:17Z,1.0
2026-09-08T12:43:27Z,1001,5201001000,71자2617,129.1074560,35.1415200,,2,live,2026-09-08T12:43:27Z,0.2
2026-09-08T12:43:43Z,131,5200131000,70자5416,129.0882432,35.2446944,,2,live,2026-09-08T12:43:43Z,0.1
2026-09-08T12:43:58Z,103,5200103000,70자1406,129.0526464,35.1324544,,2,live,2026-09-08T12:43:57Z,0.6
2026-09-08T12:44:08Z,1001,5201001000,71자2617,129.1088256,35.1429344,,2,live,2026-09-08T12:44:08Z,0.7
2026-09-08T12:44:08Z,131,5200131000,70자5416,129.0887296,35.2459232,,2,live,2026-09-08T12:44:08Z,0.6
2026-09-08T12:44:19Z,131,5200131000,70자5416,129.0887552,35.2463456,,2,live,2026-09-08T12:44:18Z,0.1
2026-09-08T12:44:58Z,1001,5201001000,71자2617,129.1093760,35.1437792,,2,live,2026-09-08T12:44:58Z,0.4
2026-09-08T12:45:09Z,103,5200103000,70자1406,129.0551040,35.1348672,,2,live,2026-09-08T12:45:08Z,0.7
2026-09-08T12:45:29Z,1001,5201001000,71자2617,129.1103104,35.1471392,,2,live,2026-09-08T12:45:28Z,0.9
2026-09-08T12:45:43Z,131,5200131000,70자5416,129.0881024,35.2490144,,2,live,2026-09-08T12:45:43Z,0.0
2026-09-08T12:46:04Z,1001,5201001000,71자2617,129.1111296,35.1500128,,2,live,2026-09-08T12:46:03Z,0.4
2026-09-08T12:46:24Z,131,5200131000,70자5416,129.0879232,35.2504992,,2,live,2026-09-08T12:46:23Z,0.8
2026-09-08T12:46:34Z,103,5200103000,70자1406,129.0565632,35.1387296,,2,live,2026-09-08T12:46:34Z,1.0
2026-09-08T12:46:39Z,3006,5203006000,71자2826,128.9595520,35.0855840,,2,live,2026-09-08T12:46:38Z,0.4
2026-09-08T12:46:54Z,131,5200131000,70자5416,129.0877568,35.2521920,,2,live,2026-09-08T12:46:54Z,0.3
2026-09-08T12:47:09Z,103,5200103000,70자1406,129.0566400,35.1416128,,2,live,2026-09-08T12:47:09Z,0.6
2026-09-08T12:47:09Z,3006,5203006000,71자2826,128.9645824,35.0854112,,2,live,2026-09-08T12:47:08Z,0.8
2026-09-08T12:47:14Z,103,5200103000,70자1406,129.0566528,35.1420256,,2,live,2026-09-08T12:47:14Z,0.8
2026-09-08T12:47:19Z,1001,5201001000,71자2617,129.1118976,35.1528736,,2,live,2026-09-08T12:47:19Z,0.8
2026-09-08T12:47:29Z,3006,5203006000,71자2826,128.9673600,35.0853312,,2,live,2026-09-08T12:47:28Z,0.2
2026-09-08T12:47:34Z,131,5200131000,70자5416,129.0877440,35.2527424,,2,live,2026-09-08T12:47:34Z,0.0
2026-09-08T12:47:44Z,3006,5203006000,71자2826,128.9702784,35.0852096,,2,live,2026-09-08T12:47:44Z,0.3
2026-09-08T12:47:49Z,1001,5201001000,71자2617,129.1122944,35.1542016,,2,live,2026-09-08T12:47:49Z,0.3
2026-09-08T12:48:10Z,1001,5201001000,71자2617,129.1127808,35.1559904,,2,live,2026-09-08T12:48:09Z,0.6
2026-09-08T12:48:15Z,1001,5201001000,71자2617,129.1129856,35.1569408,,2,live,2026-09-08T12:48:14Z,0.7
2026-09-08T12:48:15Z,131,5200131000,70자5416,129.0877440,35.2557024,,2,live,2026-09-08T12:48:14Z,0.5
2026-09-08T12:48:45Z,3006,5203006000,71자2826,128.9768832,35.0850688,,2,live,2026-09-08T12:48:44Z,1.0
2026-09-08T12:48:59Z,1001,5201001000,71자2617,129.1134848,35.1588512,,2,live,2026-09-08T12:48:59Z,0.3
2026-09-08T12:49:05Z,131,5200131000,70자5416,129.0877568,35.2575744,,2,live,2026-09-08T12:49:04Z,0.1
2026-09-08T12:49:15Z,131,5200131000,70자5416,129.0877440,35.2583232,,2,live,2026-09-08T12:49:14Z,0.4
2026-09-08T12:49:35Z,103,5200103000,70자1406,129.0605568,35.1476608,,2,live,2026-09-08T12:49:34Z,0.9
2026-09-08T12:49:35Z,1001,5201001000,71자2617,129.1135872,35.1593376,,2,live,2026-09-08T12:49:34Z,0.9
2026-09-08T12:49:55Z,103,5200103000,70자1406,129.0611968,35.1479840,,2,live,2026-09-08T12:49:54Z,0.3
2026-09-08T12:50:00Z,131,5200131000,70자5416,129.0876928,35.2604320,,2,live,2026-09-08T12:50:00Z,0.2
2026-09-08T12:50:10Z,1001,5201001000,71자2617,129.1140096,35.1615072,,2,live,2026-09-08T12:50:10Z,0.3
2026-09-08T12:50:20Z,103,5200103000,70자1406,129.0623232,35.1483872,,2,live,2026-09-08T12:50:20Z,0.6
2026-09-08T12:50:40Z,3006,5203006000,71자2826,128.9787776,35.0849728,,2,live,2026-09-08T12:50:40Z,0.0
2026-09-08T12:50:41Z,103,5200103000,70자1406,129.0629248,35.1485664,,2,live,2026-09-08T12:50:40Z,0.9
2026-09-08T12:50:46Z,103,5200103000,70자1406,129.0631552,35.1488384,,2,live,2026-09-08T12:50:45Z,1.0
2026-09-08T12:51:00Z,3006,5203006000,71자2826,128.9792384,35.0849536,,2,live,2026-09-08T12:51:00Z,0.4
2026-09-08T12:51:10Z,1001,5201001000,71자2617,129.1149312,35.1660992,,2,live,2026-09-08T12:51:10Z,0.4
2026-09-08T12:51:10Z,131,5200131000,70자5416,129.0878464,35.2613248,,2,live,2026-09-08T12:51:10Z,0.1
2026-09-08T12:51:15Z,103,5200103000,70자1406,129.0626432,35.1500352,,2,live,2026-09-08T12:51:15Z,0.5
2026-09-08T12:51:26Z,3006,5203006000,71자2826,128.9813888,35.0848832,,2,live,2026-09-08T12:51:25Z,0.8
2026-09-08T12:51:26Z,1001,5201001000,71자2617,129.1151616,35.1669344,,2,live,2026-09-08T12:51:25Z,0.6
2026-09-08T12:51:46Z,103,5200103000,70자1406,129.0623360,35.1515680,,2,live,2026-09-08T12:51:45Z,1.0
2026-09-08T12:51:46Z,1001,5201001000,71자2617,129.1161344,35.1675456,,2,live,2026-09-08T12:51:45Z,1.0
2026-09-08T12:52:05Z,103,5200103000,70자1406,129.0623360,35.1519776,,2,live,2026-09-08T12:52:05Z,0.3
2026-09-08T12:52:11Z,131,5200131000,70자5416,129.0885632,35.2645248,,2,live,2026-09-08T12:52:10Z,0.2
2026-09-08T12:52:21Z,131,5200131000,70자5416,129.0886656,35.2649408,,2,live,2026-09-08T12:52:20Z,0.4
2026-09-08T12:52:31Z,103,5200103000,70자1406,129.0623872,35.1540640,,2,live,2026-09-08T12:52:30Z,0.7
2026-09-08T12:52:46Z,1001,5201001000,71자2617,129.1171072,35.1679072,,2,live,2026-09-08T12:52:45Z,1.0
2026-09-08T12:53:16Z,3006,5203006000,71자2826,128.9830528,35.0848736,,2,live,2026-09-08T12:53:15Z,0.7
2026-09-08T12:53:16Z,131,5200131000,70자5416,129.0889984,35.2665600,,2,live,2026-09-08T12:53:16Z,0.4
2026-09-08T12:53:21Z,1001,5201001000,71자2617,129.1189376,35.1684352,,2,live,2026-09-08T12:53:20Z,0.6
2026-09-08T12:53:26Z,1001,5201001000,71자2617,129.1196928,35.1683200,,2,live,2026-09-08T12:53:25Z,0.8
2026-09-08T12:53:26Z,131,5200131000,70자5416,129.0890496,35.2674208,,2,live,2026-09-08T12:53:26Z,0.6
2026-09-08T12:53:36Z,103,5200103000,70자1406,129.0623872,35.1545632,,2,live,2026-09-08T12:53:36Z,0.8
2026-09-08T12:53:42Z,3006,5203006000,71자2826,128.9859712,35.0854368,,2,live,2026-09-08T12:53:41Z,0.9
2026-09-08T12:53:47Z,131,5200131000,70자5416,129.0890368,35.2687840,,2,live,2026-09-08T12:53:46Z,0.9
2026-09-08T12:54:01Z,131,5200131000,70자5416,129.0890368,35.2692384,,2,live,2026-09-08T12:54:01Z,0.1
2026-09-08T12:54:16Z,1001,5201001000,71자2617,129.1224576,35.1665728,,2,live,2026-09-08T12:54:16Z,0.7
2026-09-08T12:54:27Z,103,5200103000,70자1406,129.0620416,35.1576160,,2,live,2026-09-08T12:54:26Z,0.8
2026-09-08T12:54:42Z,1001,5201001000,71자2617,129.1246976,35.1654848,,2,live,2026-09-08T12:54:41Z,1.0
2026-09-08T12:54:47Z,131,5200131000,70자5416,129.0890368,35.2720512,,2,live,2026-09-08T12:54:46Z,0.9
2026-09-08T12:55:02Z,103,5200103000,70자1406,129.0602624,35.1578208,,2,live,2026-09-08T12:55:02Z,0.0
2026-09-08T12:55:03Z,103,5200103000,70자1406,129.0602624,35.1578208,,2,live,2026-09-08T12:55:02Z,1.0
2026-09-08T12:55:07Z,1001,5201001000,71자2617,129.1271040,35.1661376,,2,live,2026-09-08T12:55:06Z,0.8
2026-09-08T12:55:17Z,131,5200131000,70자5416,129.0889600,35.2744128,,2,live,2026-09-08T12:55:16Z,0.9
2026-09-08T12:55:26Z,1001,5201001000,71자2617,129.1282304,35.1666656,,2,live,2026-09-08T12:55:26Z,0.2
2026-09-08T12:55:26Z,131,5200131000,70자5416,129.0889600,35.2751072,,2,live,2026-09-08T12:55:26Z,0.1
2026-09-08T12:55:31Z,1001,5201001000,71자2617,129.1287552,35.1670528,,2,live,2026-09-08T12:55:31Z,0.1
2026-09-08T12:55:42Z,1001,5201001000,71자2617,129.1298176,35.1677888,,2,live,2026-09-08T12:55:41Z,0.4
2026-09-08T12:55:42Z,131,5200131000,70자5416,129.0895872,35.2753824,,2,live,2026-09-08T12:55:41Z,0.4
2026-09-08T12:55:47Z,1001,5201001000,71자2617,129.1308416,35.1683392,,2,live,2026-09-08T12:55:46Z,0.5
2026-09-08T12:55:52Z,131,5200131000,70자5416,129.0901760,35.2754144,,2,live,2026-09-08T12:55:51Z,0.5
2026-09-08T12:56:02Z,1001,5201001000,71자2617,129.1320320,35.1689504,,2,live,2026-09-08T12:56:01Z,0.8
2026-09-08T12:57:02Z,3006,5203006000,71자2826,129.0045312,35.0875488,,2,live,2026-09-08T12:57:02Z,0.3
2026-09-08T12:57:07Z,131,5200131000,70자5416,129.0921344,35.2755584,,4,live,2026-09-08T12:57:07Z,0.8
2026-09-08T12:57:32Z,131,5200131000,70자5416,129.0928768,35.2763840,,5,live,2026-09-08T12:57:32Z,0.1
2026-09-08T12:57:37Z,103,5200103000,70자1406,129.0596224,35.1578208,,2,live,2026-09-08T12:57:37Z,0.3
